# v5.0 29-AUG-26
omop_cdm_table,omop_cdm_field,concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept
measurement,measurement_type_concept_id,32855,Inpatient claim header,Type Concept,Type Concept,Type Concept,S
measurement,measurement_type_concept_id,32856,Lab,Type Concept,Type Concept,Type Concept,S
measurement,measurement_type_concept_id,32857,Mail order record,Type Concept,Type Concept,Type Concept,S
measurement,measurement_type_concept_id,32858,NLP,Type Concept,Type Concept,Type Concept,S
measurement,measurement_type_concept_id,32859,Outpatient claim,Type Concept,Type Concept,Type Concept,S
measurement,measurement_type_concept_id,32860,Outpatient claim detail,Type Concept,Type Concept,Type Concept,S
measurement,measurement_type_concept_id,32861,Outpatient claim header,Type Concept,Type Concept,Type Concept,S
measurement,measurement_type_concept_id,32862,Patient filled survey,Type Concept,Type Concept,Type Concept,S
measurement,measurement_type_concept_id,32863,Patient or payer paid record,Type Concept,Type Concept,Type Concept,S
measurement,measurement_type_concept_id,32864,Patient reported cost,Type Concept,Type Concept,Type Concept,S
measurement,measurement_type_concept_id,32865,Patient self-report,Type Concept,Type Concept,Type Concept,S
measurement,measurement_type_concept_id,32866,Payer system record (paid premium),Type Concept,Type Concept,Type Concept,S
measurement,measurement_type_concept_id,32867,Payer system record (primary payer),Type Concept,Type Concept,Type Concept,S
measurement,measurement_type_concept_id,32868,Payer system record (secondary payer),Type Concept,Type Concept,Type Concept,S
measurement,measurement_type_concept_id,32869,Pharmacy claim,Type Concept,Type Concept,Type Concept,S
measurement,measurement_type_concept_id,32870,Pre-qualification time period,Type Concept,Type Concept,Type Concept,S
measurement,measurement_type_concept_id,32871,Professional claim,Type Concept,Type Concept,Type Concept,S
measurement,measurement_type_concept_id,32872,Professional claim detail,Type Concept,Type Concept,Type Concept,S
measurement,measurement_type_concept_id,32873,Professional claim header,Type Concept,Type Concept,Type Concept,S
measurement,measurement_type_concept_id,32874,Provider charge list price,Type Concept,Type Concept,Type Concept,S
measurement,measurement_type_concept_id,32875,Provider financial system,Type Concept,Type Concept,Type Concept,S
measurement,measurement_type_concept_id,32876,Provider incurred cost record,Type Concept,Type Concept,Type Concept,S
measurement,measurement_type_concept_id,32877,Randomization record,Type Concept,Type Concept,Type Concept,S
measurement,measurement_type_concept_id,32878,Reference lab,Type Concept,Type Concept,Type Concept,S
measurement,measurement_type_concept_id,32879,Registry,Type Concept,Type Concept,Type Concept,S
measurement,measurement_type_concept_id,32880,Standard algorithm,Type Concept,Type Concept,Type Concept,S
measurement,measurement_type_concept_id,32881,Standard algorithm from claims,Type Concept,Type Concept,Type Concept,S
measurement,measurement_type_concept_id,32882,Standard algorithm from EHR,Type Concept,Type Concept,Type Concept,S
measurement,measurement_type_concept_id,32883,Survey,Type Concept,Type Concept,Type Concept,S
measurement,measurement_type_concept_id,32884,Urgent lab,Type Concept,Type Concept,Type Concept,S
measurement,measurement_type_concept_id,32885,US Social Security Death Master File,Type Concept,Type Concept,Type Concept,S
measurement,measurement_type_concept_id,32886,Vision claim,Type Concept,Type Concept,Type Concept,S
measurement,measurement_type_concept_id,703249,Point of care/express lab,Type Concept,Type Concept,Type Concept,S
measurement,measurement_type_concept_id,705183,Patient self-tested,Type Concept,Type Concept,Type Concept,S
measurement,measurement_type_concept_id,723166,Obituary,Type Concept,Type Concept,Type Concept,S
measurement,operator_concept_id,4171754,"<=",Meas Value Operator,SNOMED,Qualifier Value,S
measurement,operator_concept_id,4171755,">=",Meas Value Operator,SNOMED,Qualifier Value,S
measurement,operator_concept_id,4171756,"<",Meas Value Operator,SNOMED,Qualifier Value,S
measurement,operator_concept_id,4172702,Mathematical sign,Meas Value Operator,SNOMED,Qualifier Value,S
measurement,operator_concept_id,4172703,"=",Meas Value Operator,SNOMED,Qualifier Value,S
measurement,operator_concept_id,4172704,">",Meas Value Operator,SNOMED,Qualifier Value,S
measurement,operator_concept_id,4329646,Inequality symbol -,Meas Value Operator,SNOMED,Qualifier Value,S
note,language_concept_id,33071,Genetic nomenclature,Language,Language,Language,S
note,language_concept_id,1075778,Anuak language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,1075779,Dan language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,1075780,Mandingo language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,1075781,Mandinka language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4052346,Hindi language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4052347,Pashtu language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4052786,Bengali language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4059174,Gujarati language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4059175,Punjabi language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4059788,Urdu language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4076495,Hinko language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4175727,Riffian language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4175728,Shluh language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4175729,Tamazight language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4175730,Tuareg language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4175731,Coptic language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4175732,Syriac language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4175733,Harari language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4175734,South Arabic language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4175735,Maltese language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4175736,Buryat language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4175737,Tungusic language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4175738,Chuvash language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4175739,Northeastern Turkic language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4175740,Northwestern Turkic language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4175741,Karachai language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4175742,Southeastern Turkic language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4175743,Uzbek language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4175744,Turkish language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4175745,Artificial language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4175746,Interlingua,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4175747,Australian language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4175748,Avar language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4175749,Dargin language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4175750,Lezgin language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4175751,Arawak language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4175752,Jivaro language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4175753,Quechua language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4175754,Panoan language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4175755,Bribri language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4175756,Central Sudanic language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4175757,Madi language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4175758,Eastern Nilotic language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4175759,Masai language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4175760,Luo language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4175761,Nuer language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4175762,Shilluk language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4175763,Nubian language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4175764,Djerma language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4175765,Brahui language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4175766,Kurukh language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4175767,Telugu language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4175768,Aleut language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4175769,Barushaski language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4175770,Basque language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4175771,Korean language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4175772,Lithuanian language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4175773,Breton language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4175774,Welsh language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4175775,Northern Germanic language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4175776,Icelandic language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4175777,Swedish language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4175902,Romance language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4175903,Slavic language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4175904,Ukrainian language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4175905,Macedonian language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4175906,Bhili language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4175907,Konkani language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4175908,Nepali language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4175909,Kurdish language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4175910,Mazanderani language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4175912,Batak language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4175913,Jarai language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4175914,Javanese language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4175915,Palau language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4175916,Marshallese language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4175917,Ponapean language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4175918,Motu language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4175919,Tolai language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4175920,Yabim language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4175921,Tahitian language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4175922,Khasi language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4175923,Mon language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4175924,Palaung language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4175925,Munda language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4175926,Korku language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4175927,Savara language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4175928,Zande language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4175929,Bubi language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4175930,Duala language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4175931,Luba language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4175932,Makua language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4175933,Meru language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4175934,Mongo language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4175935,Ruanda language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4175936,Shona language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4175937,Sukuma language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4177291,Toro language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4177292,Tsonga language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4177293,Tumbuka language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4177294,Yao language - Bantu,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4177295,Efik language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4177296,Tiv language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4177297,Gur language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4177298,Dagomba language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4177299,Mossi language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4177300,Senufo language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4177301,Adangme language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4177302,Ewe language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4177304,Ga language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4177305,Kru language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4177306,Nupe language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4177307,Mende language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4177308,Balante language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4177309,Gola language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4177310,Kissi language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4177311,Temne language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4177312,Wolof language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4177313,Native North American language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4177314,Cheyenne language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4177433,Micmac language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4177434,Caddo language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4177435,Haida language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4177436,Mayan language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4177437,Cakchiquel language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4177438,Chol language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4177439,Creek language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4177440,Seminole language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4177441,Mazatec language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4177442,Yakima language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4177443,Okanagan language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4177444,Shuswap language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4177445,Crow language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4177446,Omaha language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4177447,Osage language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4177448,Tewa language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4177449,Tlingit language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4177450,Uto-Aztecan language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4177451,Ute language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4177452,Kwakiutl language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4177453,Mixe language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4177454,Zoque language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4177455,Zunian language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4177456,Zuni language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4177457,Yukagir language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4177458,Papuan language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4177459,Chimbu language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4177460,Enga language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4177461,Kituba language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4177462,Papiamento language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4177463,Cantonese Chinese dialect,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4177464,Northern Fukienese dialect,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4177465,Tai language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4177466,Chuang language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4177467,Shan language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4177468,Lepcha language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4177469,Nakhi language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4177470,Tibetan language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4177471,Finnic language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4177472,Mordvin language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4177473,Ostyak language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4177474,Vogul language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4177475,Samoyed language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4177476,Enets language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4177477,Yao language - Sino-Tibet,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4177478,Swiss German dialect,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4178554,Berber language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4178555,Shawia language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4178556,Hausa language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4178557,Cushitic language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4178558,Beja language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4178559,Saho language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4178560,Sidamo language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4178561,Altaic language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4178562,Northern Tungusic language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4178563,Evenki language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4178564,Even language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4178565,Manchu language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4178566,Turkic language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4178567,Altai language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4178568,Khakass language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4178569,Balkar language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4178570,Kara-Kalpak language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4178571,Nogai language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4178572,Tatar language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4178573,Uigur language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4178685,Yakut language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4178686,Esperanto,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4178687,Chechen language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4178688,Southern Caucasian language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4178689,Western Caucasian language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4178690,Abazinian language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4178691,Abkhazian language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4178692,Adygei language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180041,Afro-Asiatic language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180042,Kabyle language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180043,Afar language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180044,Semitic language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180045,Aramaic language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180046,Assyrian language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180047,Hebrew language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180048,Circassian language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180049,Tupi language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180050,Ge language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180051,Miskito language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180052,Lugbara language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180053,Bari language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180054,Southern Nilotic language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180055,Western Nilotic language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180056,Gondi language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180057,Kui language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180058,Malayalam language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180059,Tulu language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180060,Eskimo-Aleut language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180061,Independent language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180063,Armenian language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180064,Latvian language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180182,Irish Gaelic language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180183,Danish language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180184,Faroese language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180185,Afrikaans language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180186,English language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180187,Flemish language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180188,Frisian language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180189,Greek language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180190,French language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180191,Swiss French dialect,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180192,Rhaeto-Romanic language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180193,Sardinian language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180194,Belorussian language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180195,Southern Slavic language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180196,Serbo-Croatian language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180197,Czech language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180198,Sorbian language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180199,Indo-Iranian language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180200,Bihari language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180201,Hindustani language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180202,Maldivian language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180203,Pakistani punjabi language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180204,Sikh punjabi language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180205,Iranian language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180206,Ossetian language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180207,Khoisan language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180208,Hatsa language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180209,Maban language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180210,Achinese language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180211,Balinese language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180212,Chamorro language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180213,Igorot language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180214,Madurese language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180215,Malagasy language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180216,Tagalog language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180217,Visayan language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180218,Gilbertese language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180219,Trukese language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180220,Yapese language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180221,Melanesian language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180222,Polynesian language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180223,"Māori language",Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180224,Niuean language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180225,Tuamotu language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180226,Bahnar language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180227,Wa language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180228,Sango language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180229,Bemba language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180230,Bulu language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180231,Chokwe language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180232,Ganda language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180233,Kamba language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180349,Lomwe language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180350,Lunda language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180351,Mbundu language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180352,Ndebele language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180353,Nyanja language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180354,Venda language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180355,Xhosa language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180356,Yaunde language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180357,Ibibio language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180358,Western Sudanic language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180359,Bambara language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180360,Dyula language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180361,Kpelle language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180362,West Atlantic language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180363,Fulani language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180364,Serer language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180365,Arapaho language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180366,Blackfoot language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180367,Cree language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180368,Delaware language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180369,Fox language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180370,Athapascan language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180371,Chilcotin language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180372,Pawnee language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180373,Cherokee language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180374,Oneida language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180375,Mam language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180376,Tzotzil language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180377,Chickasaw language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180378,Mazahua language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180379,Penutian language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180380,Klamath language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180381,Flathead language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180382,Lillooet language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180383,Sioux language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180384,Tarasco language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180385,Comanche language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180386,Hopi language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180387,Shoshone language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180388,Tarahumara language,Language,SNOMED,Qualifier Value,S
note,language_concept_id,4180389,Wakashan language,Language,SNOMED,Qualifier Value,S
