omop_cdm_table,omop_cdm_field,concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept
drug_exposure,route_concept_id,40492288,Intradural route,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,40487473,Intraepicardial route,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,40487983,Intraepidermal,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,40492284,Intraesophageal route,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,40492301,Intragastric route,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,40492286,Intragingival route,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,40493258,Intrahepatic route,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,40490837,Intraileal route,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,40489989,Intrajejunal route,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,4157758,Intralesional,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,40493227,Intralingual route,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,4292410,Intraluminal route,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,4157759,Intralymphatic,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,40491321,Intramammary route,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,4246511,Intramedullary route,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,40492300,Intrameningeal route,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,46272926,Intramural route,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,4302612,Intramuscular,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,4168038,Intramyometrial route,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,46272911,Intraneural route,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,4157760,Intraocular,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,4213522,Intraosseous,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,4306657,Intraovarian route,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,40492305,Intrapericardial route,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,4243022,Intraperitoneal,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,4156707,Intrapleural,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,4171725,Intraprostatic route,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,4169270,Intrapulmonary route,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,4169440,Intrasinal route,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,4302788,Intraspinal route,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,4186837,Intrasternal,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,4302352,Intrasynovial route,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,4303939,Intratendinous route,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,4171067,Intratesticular route,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,4217202,Intrathecal,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,4167393,Intrathoracic route,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,4229543,Intratracheal route,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,40491322,Intratumoral,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,4168656,Intratympanic route,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,4269621,Intrauterine,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,40492287,Intravascular route,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,4171047,Intravenous,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,4170113,Intravenous central route,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,4171884,Intravenous peripheral route,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,4222259,Intraventricular cardiac,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,4186838,Intravesical,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,4302785,Intravitreal,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,45956881,Iontophoresis,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,4133177,Jejunostomy route,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,4170440,Laryngeal route,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,35631981,Line lock,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,40490898,Lower respiratory tract route,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,4171243,Mucous fistula route,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,35616198,Musculoskeletal route,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,4262914,Nasal,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,4172316,Nasoduodenal route,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,4132711,Nasogastric route,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,4305834,Nasojejunal route,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,4184451,Ocular,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,4132161,Oral,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,4303795,Orogastric route,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,4186839,Oromucosal,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,4303277,Oropharyngeal route,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,4303515,Paracervical route,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,4170267,Paravertebral route,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,35627167,Percutaneous,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,4177987,Percutaneous route,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,4156708,Periarticular,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,4304274,Peribulbar route,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,35616224,Pericardial route,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,40490896,Peridural route,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,4157761,Perineural,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,40490866,Periodontal route,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,35611042,Periosseous route,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,4171893,Periosteal route,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,35616192,Peripheral nervous system route,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,4305564,Peritendinous route,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,4303646,Periurethral route,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,4290759,Rectal,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,45956879,Regional perfusion,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,40486069,Respiratory tract route,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,35616184,Respiratory-thoracic route,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,4303673,Retrobulbar route,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,45956875,Route of administration not applicable,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,4106215,Route of administration value,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,35616200,Skin route,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,4163770,Subconjunctival,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,4142048,Subcutaneous,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,35608653,Subdermal route,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,4306649,Subgingival route,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,46270168,Sublesional route,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,4292110,Sublingual,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,45956878,Submucosal rectal,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,4169634,Submucosal route,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,4166865,Suborbital route,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,36703536,Subretinal,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,4302493,Subtendinous route,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,4170771,Surgical cavity route,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,4304412,Surgical drain route,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,4263689,Topical route,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,4304730,Transcervical route,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,4262099,Transdermal,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,40487850,Transendocardial route,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,35611043,Translingual route,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,4232601,Transmucosal route,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,40487858,Transplacental route,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,40491832,Transtracheal route,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,40491830,Transtympanic route,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,4305382,Transurethral route,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,4169472,Tumor cavity route,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,4304571,Ureteral route,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,4233974,Urethral,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,4170435,Urostomy route,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,4057765,Vaginal,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,35616190,Wound route,Route,SNOMED,Qualifier Value,S
drug_exposure,route_concept_id,45956883,Body cavity use,Route,SNOMED,Qualifier Value,
drug_exposure,route_concept_id,45956882,Epidural,Route,SNOMED,Qualifier Value,
drug_exposure,route_concept_id,4228125,Haemodialysis,Route,SNOMED,Qualifier Value,
drug_exposure,route_concept_id,4011083,Inhalation,Route,SNOMED,Qualifier Value,
drug_exposure,route_concept_id,45956885,Intracerebroventricular,Route,SNOMED,Qualifier Value,
drug_exposure,route_concept_id,4186835,Intracervical,Route,SNOMED,Qualifier Value,
drug_exposure,route_concept_id,45956886,Intraepidermal,Route,SNOMED,Qualifier Value,
drug_exposure,route_concept_id,45956884,Intraventricular cardiac,Route,SNOMED,Qualifier Value,
drug_exposure,route_concept_id,4302956,Iontophoresis,Route,SNOMED,Qualifier Value,
drug_exposure,route_concept_id,45956876,Obsolete-Intraventricular,Route,SNOMED,Qualifier Value,
drug_exposure,route_concept_id,45956873,Obsolete-Oromucosal other,Route,SNOMED,Qualifier Value,
drug_exposure,route_concept_id,4227373,Obsolete-Oromucosal other,Route,SNOMED,Qualifier Value,
drug_exposure,route_concept_id,40549429,Ocular,Route,SNOMED,Qualifier Value,
episode,episode_type_concept_id,32545,Episode algorithmically derived from EHR,Type Concept,Episode Type,Episode Type,S
episode,episode_type_concept_id,32548,Episode algorithmically derived from claim,Type Concept,Episode Type,Episode Type,S
episode,episode_type_concept_id,32544,Episode defined in EHR,Type Concept,Episode Type,Episode Type,S
episode,episode_type_concept_id,32547,Episode derived from claim,Type Concept,Episode Type,Episode Type,S
episode,episode_type_concept_id,32546,Episode derived from registry,Type Concept,Episode Type,Episode Type,S
measurement,measurement_type_concept_id,32489,Accelerated lab result,Type Concept,Meas Type,Meas Type,S
measurement,measurement_type_concept_id,45754907,Derived value,Type Concept,Meas Type,Meas Type,S
measurement,measurement_type_concept_id,44818701,From physical examination,Type Concept,Meas Type,Meas Type,S
measurement,measurement_type_concept_id,32466,Inferred from claim,Type Concept,Meas Type,Meas Type,S
measurement,measurement_type_concept_id,44818702,Lab result,Type Concept,Meas Type,Meas Type,S
measurement,measurement_type_concept_id,32423,NLP derived,Type Concept,Meas Type,Meas Type,S
measurement,measurement_type_concept_id,44818703,Pathology finding,Type Concept,Meas Type,Meas Type,S
measurement,measurement_type_concept_id,44818704,Patient reported value,Type Concept,Meas Type,Meas Type,S
measurement,measurement_type_concept_id,5001,Test ordered through EHR,Type Concept,Meas Type,Meas Type,S
measurement,measurement_type_concept_id,32534,Tumor Registry,Type Concept,Meas Type,Meas Type,S
measurement,measurement_type_concept_id,32488,Urgent lab result,Type Concept,Meas Type,Meas Type,S
measurement,operator_concept_id,4171756,<,Meas Value Operator,SNOMED,Qualifier Value,S
measurement,operator_concept_id,4171754,<=,Meas Value Operator,SNOMED,Qualifier Value,S
measurement,operator_concept_id,4172703,=,Meas Value Operator,SNOMED,Qualifier Value,S
measurement,operator_concept_id,4172704,>,Meas Value Operator,SNOMED,Qualifier Value,S
measurement,operator_concept_id,4171755,>=,Meas Value Operator,SNOMED,Qualifier Value,S
note,note_type_concept_id,44814638,Admission note,Type Concept,Note Type,Note Type,S
note,note_type_concept_id,44814643,Ancillary report,Type Concept,Note Type,Note Type,S
note,note_type_concept_id,44814637,Discharge summary,Type Concept,Note Type,Note Type,S
note,note_type_concept_id,44814646,Emergency department note,Type Concept,Note Type,Note Type,S
note,note_type_concept_id,44814639,Inpatient note,Type Concept,Note Type,Note Type,S
note,note_type_concept_id,44814645,Note,Type Concept,Note Type,Note Type,S
note,note_type_concept_id,44814644,Nursing report,Type Concept,Note Type,Note Type,S
note,note_type_concept_id,44814640,Outpatient note,Type Concept,Note Type,Note Type,S
note,note_type_concept_id,44814642,Pathology report,Type Concept,Note Type,Note Type,S
note,note_type_concept_id,44814641,Radiology report,Type Concept,Note Type,Note Type,S
observation,observation_type_concept_id,38000282,Chief complaint,Type Concept,Observation Type,Observation Type,S
observation,observation_type_concept_id,44786633,HRA Observation Numeric Result,Type Concept,Observation Type,Observation Type,S
observation,observation_type_concept_id,44786634,HRA Observation Text,Type Concept,Observation Type,Observation Type,S
observation,observation_type_concept_id,32467,Inferred from claim,Type Concept,Observation Type,Observation Type,S
observation,observation_type_concept_id,38000279,Lab observation concept code result,Type Concept,Observation Type,Observation Type,S
observation,observation_type_concept_id,38000277,Lab observation numeric result,Type Concept,Observation Type,Observation Type,S
observation,observation_type_concept_id,38000278,Lab observation text,Type Concept,Observation Type,Observation Type,S
observation,observation_type_concept_id,32445,NLP derived,Type Concept,Observation Type,Observation Type,S
observation,observation_type_concept_id,45905771,Observation Recorded from a Survey,Type Concept,Observation Type,Observation Type,S
observation,observation_type_concept_id,581413,Observation from Measurement,Type Concept,Observation Type,Observation Type,S
observation,observation_type_concept_id,38000280,Observation recorded from EHR,Type Concept,Observation Type,Observation Type,S
observation,observation_type_concept_id,38000281,Observation recorded from EHR with text result,Type Concept,Observation Type,Observation Type,S
observation,observation_type_concept_id,44814721,Patient reported,Type Concept,Observation Type,Observation Type,S
observation,observation_type_concept_id,38000276,Problem list from EHR,Type Concept,Observation Type,Observation Type,S
observation,observation_type_concept_id,43542355,Referral Record,Type Concept,Observation Type,Observation Type,S
observation_period,period_type_concept_id,44814724,Period covering healthcare encounters,Type Concept,Obs Period Type,Obs Period Type,S
observation_period,period_type_concept_id,44814725,Period inferred by algorithm,Type Concept,Obs Period Type,Obs Period Type,S
observation_period,period_type_concept_id,45890994,Period of complete data capture based on geographic isolation,Type Concept,Obs Period Type,Obs Period Type,S
observation_period,period_type_concept_id,44814722,Period while enrolled in insurance,Type Concept,Obs Period Type,Obs Period Type,S
observation_period,period_type_concept_id,44814723,Period while enrolled in study,Type Concept,Obs Period Type,Obs Period Type,S
observation_period,period_type_concept_id,45747656,Pre-qualification time period,Type Concept,Obs Period Type,Obs Period Type,S
payer_plan_period,plan_concept_id,268,"Broad Benefit (Medical, Drug, Dental, Vision) plan",Plan,Plan,Benefit,S
payer_plan_period,plan_concept_id,263,Bronze Health Plan with 60% actuarial plan value,Plan,Plan,Metal level,S
payer_plan_period,plan_concept_id,267,Catastrophic Health Plan with <60% actuarial plan value,Plan,Plan,Metal level,S
payer_plan_period,plan_concept_id,271,Dental only plan,Plan,Plan,Benefit,S
payer_plan_period,plan_concept_id,273,Drug only plan,Plan,Plan,Benefit,S
payer_plan_period,plan_concept_id,265,Gold Health Plan with 80% actuarial plan value,Plan,Plan,Metal level,S
payer_plan_period,plan_concept_id,270,Medical only plan,Plan,Plan,Benefit,S
payer_plan_period,plan_concept_id,269,Minimal Benefit (Medical and Drug) plan,Plan,Plan,Benefit,S
payer_plan_period,plan_concept_id,266,Platinum Health Plan with 90% actuarial plan value,Plan,Plan,Metal level,S
payer_plan_period,plan_concept_id,264,Silver Health Plan with 70% actuarial plan value,Plan,Plan,Metal level,S
payer_plan_period,plan_concept_id,272,Vision only plan,Plan,Plan,Benefit,S
person,ethnicity_concept_id,38003563,Hispanic or Latino,Ethnicity,Ethnicity,Ethnicity,S
person,ethnicity_concept_id,38003564,Not Hispanic or Latino,Ethnicity,Ethnicity,Ethnicity,S
person,gender_concept_id,8532,FEMALE,Gender,Gender,Gender,S
person,gender_concept_id,8507,MALE,Gender,Gender,Gender,S
person,gender_concept_id,8570,AMBIGUOUS,Gender,Gender,Gender,
person,gender_concept_id,45766035,Feminine gender,Gender,SNOMED,Clinical Finding,
person,gender_concept_id,4268709,Gender finding,Gender,SNOMED,Clinical Finding,
person,gender_concept_id,4214687,Gender unknown,Gender,SNOMED,Clinical Finding,
person,gender_concept_id,45518388,Gender unknown,Gender,Read,Read,
person,gender_concept_id,4215271,Gender unspecified,Gender,SNOMED,Clinical Finding,
person,gender_concept_id,45454912,Gender unspecified,Gender,Read,Read,
person,gender_concept_id,45438358,Male,Gender,Read,Read,
person,gender_concept_id,45766034,Masculine gender,Gender,SNOMED,Clinical Finding,
person,gender_concept_id,36675593,Non-binary gender,Gender,SNOMED,Clinical Finding,
person,gender_concept_id,42689678,Non-binary gender,Gender,SNOMED,Clinical Finding,
person,gender_concept_id,8521,OTHER,Gender,Gender,Gender,
person,gender_concept_id,4234363,Surgically transgendered transsexual,Gender,SNOMED,Clinical Finding,
person,gender_concept_id,4231242,"Surgically transgendered transsexual, female-to-male",Gender,SNOMED,Clinical Finding,
person,gender_concept_id,4251434,"Surgically transgendered transsexual, male-to-female",Gender,SNOMED,Clinical Finding,
person,gender_concept_id,36712829,Transgender identity,Gender,SNOMED,Clinical Finding,
person,gender_concept_id,8551,UNKNOWN,Gender,Gender,Gender,
person,race_concept_id,38003600,African,Race,Race,Race,S
person,race_concept_id,38003599,African American,Race,Race,Race,S
person,race_concept_id,38003573,Alaska Native,Race,Race,Race,S
person,race_concept_id,38003572,American Indian,Race,Race,Race,S
person,race_concept_id,8657,American Indian or Alaska Native,Race,Race,Race,S
person,race_concept_id,38003616,Arab,Race,Race,Race,S
person,race_concept_id,8515,Asian,Race,Race,Race,S
person,race_concept_id,38003574,Asian Indian,Race,Race,Race,S
person,race_concept_id,38003601,Bahamian,Race,Race,Race,S
person,race_concept_id,38003575,Bangladeshi,Race,Race,Race,S
person,race_concept_id,38003602,Barbadian,Race,Race,Race,S
person,race_concept_id,38003576,Bhutanese,Race,Race,Race,S
person,race_concept_id,38003598,Black,Race,Race,Race,S
person,race_concept_id,8516,Black or African American,Race,Race,Race,S
person,race_concept_id,38003577,Burmese,Race,Race,Race,S
person,race_concept_id,38003578,Cambodian,Race,Race,Race,S
person,race_concept_id,38003579,Chinese,Race,Race,Race,S
person,race_concept_id,38003604,Dominica Islander,Race,Race,Race,S
person,race_concept_id,38003603,Dominican,Race,Race,Race,S
person,race_concept_id,38003614,European,Race,Race,Race,S
person,race_concept_id,38003581,Filipino,Race,Race,Race,S
person,race_concept_id,38003605,Haitian,Race,Race,Race,S
person,race_concept_id,38003582,Hmong,Race,Race,Race,S
person,race_concept_id,38003583,Indonesian,Race,Race,Race,S
person,race_concept_id,38003593,Iwo Jiman,Race,Race,Race,S
person,race_concept_id,38003606,Jamaican,Race,Race,Race,S
person,race_concept_id,38003584,Japanese,Race,Race,Race,S
person,race_concept_id,38003585,Korean,Race,Race,Race,S
person,race_concept_id,38003586,Laotian,Race,Race,Race,S
person,race_concept_id,38003597,Madagascar,Race,Race,Race,S
person,race_concept_id,38003587,Malaysian,Race,Race,Race,S
person,race_concept_id,38003594,Maldivian,Race,Race,Race,S
person,race_concept_id,38003612,Melanesian,Race,Race,Race,S
person,race_concept_id,38003611,Micronesian,Race,Race,Race,S
person,race_concept_id,38003615,Middle Eastern or North African,Race,Race,Race,S
person,race_concept_id,8557,Native Hawaiian or Other Pacific Islander,Race,Race,Race,S
person,race_concept_id,38003595,Nepalese,Race,Race,Race,S
person,race_concept_id,38003588,Okinawan,Race,Race,Race,S
person,race_concept_id,38003613,Other Pacific Islander,Race,Race,Race,S
person,race_concept_id,38003589,Pakistani,Race,Race,Race,S
person,race_concept_id,38003610,Polynesian,Race,Race,Race,S
person,race_concept_id,38003596,Singaporean,Race,Race,Race,S
person,race_concept_id,38003590,Sri Lankan,Race,Race,Race,S
person,race_concept_id,38003580,Taiwanese,Race,Race,Race,S
person,race_concept_id,38003591,Thai,Race,Race,Race,S
person,race_concept_id,38003607,Tobagoan,Race,Race,Race,S
person,race_concept_id,38003608,Trinidadian,Race,Race,Race,S
person,race_concept_id,38003592,Vietnamese,Race,Race,Race,S
person,race_concept_id,38003609,West Indian,Race,Race,Race,S
person,race_concept_id,8527,White,Race,Race,Race,S
person,race_concept_id,4228069,Abyssinians,Race,SNOMED,Social Context,
person,race_concept_id,4119705,Admiralty Islanders,Race,SNOMED,Social Context,
person,race_concept_id,4035165,African American,Race,SNOMED,Social Context,
person,race_concept_id,4211218,African race,Race,SNOMED,Social Context,
person,race_concept_id,4184962,Afro-Caribbean,Race,SNOMED,Social Context,
person,race_concept_id,4187747,Afro-Caucasian,Race,SNOMED,Social Context,
person,race_concept_id,4100645,Ainu,Race,SNOMED,Social Context,
person,race_concept_id,4231129,Alacaluf,Race,SNOMED,Social Context,
person,race_concept_id,4050100,Aleuts,Race,SNOMED,Social Context,
person,race_concept_id,4184966,American Indian or Alaska native,Race,SNOMED,Social Context,
person,race_concept_id,4211331,American Indian race,Race,SNOMED,Social Context,
person,race_concept_id,4281687,Amerind,Race,SNOMED,Social Context,
person,race_concept_id,4175829,Andamanese,Race,SNOMED,Social Context,
person,race_concept_id,4251760,Apache,Race,SNOMED,Social Context,
person,race_concept_id,4231846,Arabs,Race,SNOMED,Social Context,
person,race_concept_id,4014421,Armenians,Race,SNOMED,Social Context,
person,race_concept_id,4201937,Asian - ethnic group,Race,SNOMED,Social Context,
person,race_concept_id,4184984,Asian or Pacific islander,Race,SNOMED,Social Context,
person,race_concept_id,4211353,Asian race,Race,SNOMED,Social Context,
person,race_concept_id,4298833,Atacamenos,Race,SNOMED,Social Context,
person,race_concept_id,4242388,Athabascans,Race,SNOMED,Social Context,
person,race_concept_id,4183595,Australian Aborigines,Race,SNOMED,Social Context,
person,race_concept_id,4186705,Australian aborigine,Race,SNOMED,Social Context,
person,race_concept_id,4285116,Austrians,Race,SNOMED,Social Context,
person,race_concept_id,4014099,Aymara,Race,SNOMED,Social Context,
person,race_concept_id,4195705,Aztec,Race,SNOMED,Social Context,
person,race_concept_id,4263311,Badagas,Race,SNOMED,Social Context,
person,race_concept_id,45771426,Bajau,Race,SNOMED,Social Context,
person,race_concept_id,45452880,Bangladeshi,Race,Read,Read,
person,race_concept_id,4091018,Bangladeshi,Race,SNOMED,Social Context,
person,race_concept_id,4219735,Bantu,Race,SNOMED,Social Context,
person,race_concept_id,4240732,Barundi,Race,SNOMED,Social Context,
person,race_concept_id,4163527,Basques,Race,SNOMED,Social Context,
person,race_concept_id,4034654,Batutsi,Race,SNOMED,Social Context,
person,race_concept_id,4210302,Belgians,Race,SNOMED,Social Context,
person,race_concept_id,4102303,Bhutanese,Race,SNOMED,Social Context,
person,race_concept_id,45767090,Bidayuh,Race,SNOMED,Social Context,
person,race_concept_id,4201929,Black - ethnic group,Race,SNOMED,Social Context,
person,race_concept_id,45496299,Black - other African country,Race,Read,Read,
person,race_concept_id,4091011,Black - other African country,Race,SNOMED,Social Context,
person,race_concept_id,45452879,Black - other Asian,Race,Read,Read,
person,race_concept_id,4091012,Black - other Asian,Race,SNOMED,Social Context,
person,race_concept_id,45502955,"Black - other, mixed",Race,Read,Read,
person,race_concept_id,4091013,"Black - other, mixed",Race,SNOMED,Social Context,
person,race_concept_id,45469811,Black African,Race,Read,Read,
person,race_concept_id,4057568,Black African,Race,SNOMED,Social Context,
person,race_concept_id,45499627,Black African and White,Race,Read,Read,
person,race_concept_id,4153158,Black African and White,Race,SNOMED,Social Context,
person,race_concept_id,45476450,Black Arab,Race,Read,Read,
person,race_concept_id,4076901,Black Arab,Race,SNOMED,Social Context,
person,race_concept_id,45429648,Black Black - other,Race,Read,Read,
person,race_concept_id,45462994,Black British,Race,Read,Read,
person,race_concept_id,4090389,Black British,Race,SNOMED,Social Context,
person,race_concept_id,45496298,Black Caribbean,Race,Read,Read,
person,race_concept_id,45522914,Black Caribbean,Race,Read,Read,
person,race_concept_id,4087917,Black Caribbean,Race,SNOMED,Social Context,
person,race_concept_id,45456221,Black Caribbean and White,Race,Read,Read,
person,race_concept_id,4151776,Black Caribbean and White,Race,SNOMED,Social Context,
person,race_concept_id,45522913,Black Caribbean/W.I./Guyana,Race,Read,Read,
person,race_concept_id,4152832,Black Caribbean/W.I./Guyana,Race,SNOMED,Social Context,
person,race_concept_id,45436284,Black E Afric Asia/Indo-Caribb,Race,Read,Read,
person,race_concept_id,45479787,Black East African Asian,Race,Read,Read,
person,race_concept_id,4078123,Black East African Asian,Race,SNOMED,Social Context,
person,race_concept_id,4151577,Black East African Asian/Indo-Caribbean,Race,SNOMED,Social Context,
person,race_concept_id,45446238,Black Guyana,Race,Read,Read,
person,race_concept_id,4205380,Black Guyana,Race,SNOMED,Social Context,
person,race_concept_id,45512960,Black Indian sub-continent,Race,Read,Read,
person,race_concept_id,4085483,Black Indian sub-continent,Race,SNOMED,Social Context,
person,race_concept_id,45462995,Black Indo-Caribbean,Race,Read,Read,
person,race_concept_id,4078124,Black Indo-Caribbean,Race,SNOMED,Social Context,
person,race_concept_id,45456219,Black Iranian,Race,Read,Read,
person,race_concept_id,4077358,Black Iranian,Race,SNOMED,Social Context,
person,race_concept_id,4305595,Black Jews,Race,SNOMED,Social Context,
person,race_concept_id,45519603,Black N African/Arab/Iranian,Race,Read,Read,
person,race_concept_id,4151576,Black N African/Arab/Iranian,Race,SNOMED,Social Context,
person,race_concept_id,45429647,Black North African,Race,Read,Read,
person,race_concept_id,4078122,Black North African,Race,SNOMED,Social Context,
person,race_concept_id,45429646,Black West Indian,Race,Read,Read,
person,race_concept_id,4203120,Black West Indian,Race,SNOMED,Social Context,
person,race_concept_id,4211480,"Black, not of hispanic origin",Race,SNOMED,Social Context,
person,race_concept_id,45516366,"Black, other, non-mixed origin",Race,Read,Read,
person,race_concept_id,4091010,"Black, other, non-mixed origin",Race,SNOMED,Social Context,
person,race_concept_id,4277901,Blackfeet,Race,SNOMED,Social Context,
person,race_concept_id,4139924,Bloods,Race,SNOMED,Social Context,
person,race_concept_id,4169399,Bogobos,Race,SNOMED,Social Context,
person,race_concept_id,4301306,Bororo,Race,SNOMED,Social Context,
