TABLE_NAME,COLUMN_NAME,IS_NULLABLE,DATA_TYPE,DESCRIPTION
VISIT_DETAIL,VISIT_OCCURRENCE_ID,NO,INTEGER,"A foreign key that refers to the record in the VISIT_OCCURRENCE table. This is a required field, because for every visit_detail is a child of visit_occurrence and cannot exist without a corresponding parent record in visit_occurrence."
VISIT_OCCURRENCE,VISIT_OCCURRENCE_ID,NO,INTEGER,"A unique identifier for each Person's visit or encounter at a healthcare provider."
VISIT_OCCURRENCE,PERSON_ID,NO,INTEGER,"A foreign key identifier to the Person for whom the visit is recorded. The demographic details of that Person are stored in the PERSON table."
VISIT_OCCURRENCE,VISIT_CONCEPT_ID,NO,INTEGER,"A foreign key that refers to a visit Concept identifier in the Standardized Vocabularies."
VISIT_OCCURRENCE,VISIT_START_DATE,NO,DATE,"The start date of the visit."
VISIT_OCCURRENCE,VISIT_START_DATETIME,YES,DATETIME,"The date and time of the visit started."
VISIT_OCCURRENCE,VISIT_END_DATE,NO,DATE,"The end date of the visit. If this is a one-day visit the end date should match the start date."
VISIT_OCCURRENCE,VISIT_END_DATETIME,YES,DATETIME,"The date and time of the visit end."
VISIT_OCCURRENCE,VISIT_TYPE_CONCEPT_ID,NO,INTEGER,"A foreign key to the predefined Concept identifier in the Standardized Vocabularies reflecting the type of source data from which the visit record is derived."
VISIT_OCCURRENCE,PROVIDER_ID,YES,INTEGER,"A foreign key to the provider in the provider table who was associated with the visit."
VISIT_OCCURRENCE,CARE_SITE_ID,YES,INTEGER,"A foreign key to the care site in the care site table that was visited."
VISIT_OCCURRENCE,VISIT_SOURCE_VALUE,YES,CHARACTER VARYING,"The source code for the visit as it appears in the source data."
VISIT_OCCURRENCE,VISIT_SOURCE_CONCEPT_ID,YES,INTEGER,"A foreign key to a Concept that refers to the code used in the source."
VISIT_OCCURRENCE,ADMITTING_SOURCE_CONCEPT_ID,YES,INTEGER,"A foreign key to the predefined concept in the Place of Service Vocabulary reflecting the admitting source for a visit."
VISIT_OCCURRENCE,ADMITTING_SOURCE_VALUE,YES,CHARACTER VARYING,"The source code for the admitting source as it appears in the source data."
VISIT_OCCURRENCE,DISCHARGE_TO_CONCEPT_ID,YES,INTEGER,"A foreign key to the predefined concept in the Place of Service Vocabulary reflecting the discharge disposition for a visit."
VISIT_OCCURRENCE,DISCHARGE_TO_SOURCE_VALUE,YES,CHARACTER VARYING,"The source code for the discharge disposition as it appears in the source data."
VISIT_OCCURRENCE,PRECEDING_VISIT_OCCURRENCE_ID,YES,INTEGER,"A foreign key to the VISIT_OCCURRENCE table of the visit immediately preceding this visit"
COHORT,COHORT_DEFINITION_ID,NO,INTEGER,"A foreign key to a record in the COHORT_DEFINITION table containing relevant Cohort Definition information."
COHORT,SUBJECT_ID,NO,INTEGER,"A foreign key to the subject in the cohort. These could be referring to records in the PERSON, PROVIDER, VISIT_OCCURRENCE table."
COHORT,COHORT_START_DATE,NO,DATE,"The date when the Cohort Definition criteria for the Person, Provider or Visit first match."
COHORT,COHORT_END_DATE,NO,DATE,"The date when the Cohort Definition criteria for the Person, Provider or Visit no longer match or the Cohort membership was terminated."
COHORT_ATTRIBUTE,COHORT_DEFINITION_ID,NO,INTEGER,"A foreign key to a record in the [COHORT_DEFINITION](https://github.com/OHDSI/CommonDataModel/wiki/COHORT_DEFINITION) table containing relevant Cohort Definition information."
COHORT_ATTRIBUTE,SUBJECT_ID,NO,INTEGER,"A foreign key to the subject in the Cohort. These could be referring to records in the PERSON, PROVIDER, VISIT_OCCURRENCE table."
COHORT_ATTRIBUTE,COHORT_START_DATE,NO,DATE,"The date when the Cohort Definition criteria for the Person, Provider or Visit first match."
COHORT_ATTRIBUTE,COHORT_END_DATE,NO,DATE,"The date when the Cohort Definition criteria for the Person, Provider or Visit no longer match or the Cohort membership was terminated."
COHORT_ATTRIBUTE,ATTRIBUTE_DEFINITION_ID,NO,INTEGER,"A foreign key to a record in the [ATTRIBUTE_DEFINITION](https://github.com/OHDSI/CommonDataModel/wiki/ATTRIBUTE_DEFINITION) table containing relevant Attribute Definition information."
COHORT_ATTRIBUTE,VALUE_AS_NUMBER,YES,NUMERIC,"The attribute result stored as a number. This is applicable to attributes where the result is expressed as a numeric value."
COHORT_ATTRIBUTE,VALUE_AS_CONCEPT_ID,YES,INTEGER,"The attribute result stored as a Concept ID. This is applicable to attributes where the result is expressed as a categorical value."
CONDITION_ERA,CONDITION_ERA_ID,NO,INTEGER,"A unique identifier for each Condition Era."
CONDITION_ERA,PERSON_ID,NO,INTEGER,"A foreign key identifier to the Person who is experiencing the Condition during the Condition Era. The demographic details of that Person are stored in the PERSON table."
CONDITION_ERA,CONDITION_CONCEPT_ID,NO,INTEGER,"A foreign key that refers to a standard Condition Concept identifier in the Standardized Vocabularies."
CONDITION_ERA,CONDITION_ERA_START_DATE,NO,DATE,"The start date for the Condition Era constructed from the individual instances of Condition Occurrences. It is the start date of the very first chronologically recorded instance of the condition."
CONDITION_ERA,CONDITION_ERA_END_DATE,NO,DATE,"The end date for the Condition Era constructed from the individual instances of Condition Occurrences. It is the end date of the final continuously recorded instance of the Condition."
CONDITION_ERA,CONDITION_OCCURRENCE_COUNT,YES,INTEGER,"The number of individual Condition Occurrences used to construct the condition era."
DOSE_ERA,DOSE_ERA_ID,NO,INTEGER,"A unique identifier for each Dose Era."
DOSE_ERA,PERSON_ID,NO,INTEGER,"A foreign key identifier to the Person who is subjected to the drug during the drug era. The demographic details of that Person are stored in the PERSON table."
DOSE_ERA,DRUG_CONCEPT_ID,NO,INTEGER,"A foreign key that refers to a Standard Concept identifier in the Standardized Vocabularies for the active Ingredient Concept."
DOSE_ERA,UNIT_CONCEPT_ID,NO,INTEGER,"A foreign key that refers to a Standard Concept identifier in the Standardized Vocabularies for the unit concept."
DOSE_ERA,DOSE_VALUE,NO,NUMERIC,"The numeric value of the dose."
DOSE_ERA,DOSE_ERA_START_DATE,NO,DATE,"The start date for the drug era constructed from the individual instances of drug exposures. It is the start date of the very first chronologically recorded instance of utilization of a drug."
DOSE_ERA,DOSE_ERA_END_DATE,NO,DATE,"The end date for the drug era constructed from the individual instance of drug exposures. It is the end date of the final continuously recorded instance of utilization of a drug."
DRUG_ERA,DRUG_ERA_ID,NO,INTEGER,"A unique identifier for each Drug Era."
DRUG_ERA,PERSON_ID,NO,INTEGER,"A foreign key identifier to the Person who is subjected to the Drug during the fDrug Era. The demographic details of that Person are stored in the PERSON table."
DRUG_ERA,DRUG_CONCEPT_ID,NO,INTEGER,"A foreign key that refers to a Standard Concept identifier in the Standardized Vocabularies for the Ingredient Concept."
DRUG_ERA,DRUG_ERA_START_DATE,NO,DATE,"The start date for the Drug Era constructed from the individual instances of Drug Exposures. It is the start date of the very first chronologically recorded instance of conutilization of a Drug."
DRUG_ERA,DRUG_ERA_END_DATE,NO,DATE,"The end date for the drug era constructed from the individual instance of drug exposures. It is the end date of the final continuously recorded instance of utilization of a drug."
DRUG_ERA,DRUG_EXPOSURE_COUNT,YES,INTEGER,"The number of individual Drug Exposure occurrences used to construct the Drug Era."
DRUG_ERA,GAP_DAYS,YES,INTEGER,"The number of days that are not covered by DRUG_EXPOSURE records that were used to make up the era record."
COST,COST_ID,NO,INTEGER,"A unique identifier for each COST record."
COST,COST_EVENT_ID,NO,INTEGER,"A foreign key identifier to the event (e.g. Measurement, Procedure, Visit, Drug Exposure, etc) record for which cost data are recorded."
COST,COST_DOMAIN_ID,NO,CHARACTER VARYING,"The concept representing the domain of the cost event, from which the corresponding table can be inferred that contains the entity for which cost information is recorded."
COST,COST_TYPE_CONCEPT_ID,NO,INTEGER,"A foreign key identifier to a concept in the CONCEPT table for the provenance or the source of the COST data: Calculated from insurance claim information, provider revenue, calculated from cost-to-charge ratio, reported from accounting database, etc."
COST,CURRENCY_CONCEPT_ID,YES,INTEGER,"A foreign key identifier to the concept representing the 3-letter code used to delineate international currencies, such as USD for US Dollar."
COST,TOTAL_CHARGE,YES,NUMERIC,"The total amount charged by some provider of goods or services (e.g. hospital, physician pharmacy, dme provider) to payers (insurance companies, the patient)."
COST,TOTAL_COST,YES,NUMERIC,"The cost incurred by the provider of goods or services."
COST,TOTAL_PAID,YES,NUMERIC,"The total amount actually paid from all payers for goods or services of the provider."
COST,PAID_BY_PAYER,YES,NUMERIC,"The amount paid by the Payer for the goods or services."
COST,PAID_BY_PATIENT,YES,NUMERIC,"The total amount paid by the Person as a share of the expenses."
COST,PAID_PATIENT_COPAY,YES,NUMERIC,"The amount paid by the Person as a fixed contribution to the expenses."
COST,PAID_PATIENT_COINSURANCE,YES,NUMERIC,"The amount paid by the Person as a joint assumption of risk. Typically, this is a percentage of the expenses defined by the Payer Plan after the Person's deductible is exceeded."
COST,PAID_PATIENT_DEDUCTIBLE,YES,NUMERIC,"The amount paid by the Person that is counted toward the deductible defined by the Payer Plan. paid_patient_deductible does contribute to the paid_by_patient variable."
COST,PAID_BY_PRIMARY,YES,NUMERIC,"The amount paid by a primary Payer through the coordination of benefits."
COST,PAID_INGREDIENT_COST,YES,NUMERIC,"The amount paid by the Payer to a pharmacy for the drug, excluding the amount paid for dispensing the drug.  paid_ingredient_cost contributes to the paid_by_payer field if this field is populated with a nonzero value."
COST,PAID_DISPENSING_FEE,YES,NUMERIC,"The amount paid by the Payer to a pharmacy for dispensing a drug, excluding the amount paid for the drug ingredient. paid_dispensing_fee contributes to the paid_by_payer field if this field is populated with a nonzero value."
COST,PAYER_PLAN_PERIOD_ID,YES,INTEGER,"A foreign key to the PAYER_PLAN_PERIOD table, where the details of the Payer, Plan and Family are stored.  Record the payer_plan_id that relates to the payer who contributed to the paid_by_payer field."
COST,AMOUNT_ALLOWED,YES,NUMERIC,"The contracted amount agreed between the payer and provider."
COST,REVENUE_CODE_CONCEPT_ID,YES,INTEGER,"A foreign key referring to a Standard Concept ID in the Standardized Vocabularies for Revenue codes."
COST,REVENUE_CODE_SOURCE_VALUE,YES,CHARACTER VARYING,"The source code for the Revenue code as it appears in the source data, stored here for reference."
COST,DRG_CONCEPT_ID,YES,INTEGER,"A foreign key to the predefined concept in the DRG Vocabulary reflecting the DRG for a visit."
COST,DRG_SOURCE_VALUE,YES,CHARACTER VARYING,"The 3-digit DRG source code as it appears in the source data."
PAYER_PLAN_PERIOD,PAYER_PLAN_PERIOD_ID,NO,INTEGER,"A identifier for each unique combination of payer, plan, family code and time span."
PAYER_PLAN_PERIOD,PERSON_ID,NO,INTEGER,"A foreign key identifier to the Person covered by the payer. The demographic details of that Person are stored in the PERSON table."
PAYER_PLAN_PERIOD,PAYER_PLAN_PERIOD_START_DATE,NO,DATE,"The start date of the payer plan period."
PAYER_PLAN_PERIOD,PAYER_PLAN_PERIOD_END_DATE,NO,DATE,"The end date of the payer plan period."
PAYER_PLAN_PERIOD,PAYER_SOURCE_VALUE,YES,CHARACTER VARYING,"The source code for the payer as it appears in the source data."
PAYER_PLAN_PERIOD,PLAN_SOURCE_VALUE,YES,CHARACTER VARYING,"The source code for the Person's health benefit plan as it appears in the source data."
PAYER_PLAN_PERIOD,FAMILY_SOURCE_VALUE,YES,CHARACTER VARYING,"The source code for the Person's family as it appears in the source data."
CARE_SITE,CARE_SITE_ID,NO,INTEGER,"A unique identifier for each Care Site."
CARE_SITE,CARE_SITE_NAME,YES,CHARACTER VARYING,"The verbatim description or name of the Care Site as in data source"
CARE_SITE,PLACE_OF_SERVICE_CONCEPT_ID,YES,INTEGER,"A foreign key that refers to a Place of Service Concept ID in the Standardized Vocabularies."
CARE_SITE,LOCATION_ID,YES,INTEGER,"A foreign key to the geographic Location in the LOCATION table, where the detailed address information is stored."
CARE_SITE,CARE_SITE_SOURCE_VALUE,YES,CHARACTER VARYING,"The identifier for the Care Site in the source data, stored here for reference."
CARE_SITE,PLACE_OF_SERVICE_SOURCE_VALUE,YES,CHARACTER VARYING,"The source code for the Place of Service as it appears in the source data, stored here for reference."
LOCATION,LOCATION_ID,NO,INTEGER,"A unique identifier for each geographic location."
LOCATION,ADDRESS_1,YES,CHARACTER VARYING,"The address field 1, typically used for the street address, as it appears in the source data."
LOCATION,ADDRESS_2,YES,CHARACTER VARYING,"The address field 2, typically used for additional detail such as buildings, suites, floors, as it appears in the source data."
LOCATION,CITY,YES,CHARACTER VARYING,"The city field as it appears in the source data."
LOCATION,STATE,YES,CHARACTER VARYING,"The state field as it appears in the source data."
LOCATION,ZIP,YES,CHARACTER VARYING,"The zip or postal code."
LOCATION,COUNTY,YES,CHARACTER VARYING,"The county."
LOCATION,LOCATION_SOURCE_VALUE,YES,CHARACTER VARYING,"The verbatim information that is used to uniquely identify the location as it appears in the source data."
PROVIDER,PROVIDER_ID,NO,INTEGER,"A unique identifier for each Provider."
PROVIDER,PROVIDER_NAME,YES,CHARACTER VARYING,"A description of the Provider."
PROVIDER,NPI,YES,CHARACTER VARYING,"The National Provider Identifier (NPI) of the provider."
PROVIDER,DEA,YES,CHARACTER VARYING,"The Drug Enforcement Administration (DEA) number of the provider."
PROVIDER,SPECIALTY_CONCEPT_ID,YES,INTEGER,"A foreign key to a Standard Specialty Concept ID in the Standardized Vocabularies."
PROVIDER,CARE_SITE_ID,YES,INTEGER,"A foreign key to the main Care Site where the provider is practicing."
PROVIDER,YEAR_OF_BIRTH,YES,INTEGER,"The year of birth of the Provider."
PROVIDER,GENDER_CONCEPT_ID,YES,INTEGER,"The gender of the Provider."
PROVIDER,PROVIDER_SOURCE_VALUE,YES,CHARACTER VARYING,"The identifier used for the Provider in the source data, stored here for reference."
PROVIDER,SPECIALTY_SOURCE_VALUE,YES,CHARACTER VARYING,"The source code for the Provider specialty as it appears in the source data, stored here for reference."
PROVIDER,SPECIALTY_SOURCE_CONCEPT_ID,YES,INTEGER,"A foreign key to a Concept that refers to the code used in the source."
PROVIDER,GENDER_SOURCE_VALUE,YES,CHARACTER VARYING,"The gender code for the Provider as it appears in the source data, stored here for reference."
PROVIDER,GENDER_SOURCE_CONCEPT_ID,YES,INTEGER,"A foreign key to a Concept that refers to the code used in the source."
CDM_SOURCE,CDM_SOURCE_NAME,NO,CHARACTER VARYING,"The full name of the source"
CDM_SOURCE,CDM_SOURCE_ABBREVIATION,YES,CHARACTER VARYING,"An abbreviation of the name"
CDM_SOURCE,CDM_HOLDER,YES,CHARACTER VARYING,"The name of the organization responsible for the development of the CDM instance"
CDM_SOURCE,SOURCE_DESCRIPTION,YES,TEXT,"A description of the source data origin and purpose for collection. The description may contain a summary of the period of time that is expected to be covered by this dataset."
CDM_SOURCE,SOURCE_DOCUMENTATION_REFERENCE,YES,CHARACTER VARYING,"URL or other external reference to location of source documentation"
CDM_SOURCE,CDM_ETL _REFERENCE,YES,CHARACTER VARYING,"URL or other external reference to location of ETL specification documentation and ETL source code"
CDM_SOURCE,SOURCE_RELEASE_DATE,YES,DATE,"The date for which the source data are most current, such as the last day of data capture"
CDM_SOURCE,CDM_RELEASE_DATE,YES,DATE,"The date when the CDM was instantiated"
CDM_SOURCE,CDM_VERSION,YES,CHARACTER VARYING,"The version of CDM used"
CDM_SOURCE,VOCABULARY_VERSION,YES,CHARACTER VARYING,"The version of the vocabulary used"
ATTRIBUTE_DEFINITION,ATTRIBUTE_DEFINITION_ID,NO,INTEGER,"A unique identifier for each Attribute."
ATTRIBUTE_DEFINITION,ATTRIBUTE_NAME,NO,CHARACTER VARYING,"A short description of the Attribute."
ATTRIBUTE_DEFINITION,ATTRIBUTE_DESCRIPTION,YES,TEXT,"A complete description of the Attribute definition"
ATTRIBUTE_DEFINITION,ATTRIBUTE_TYPE_CONCEPT_ID,NO,INTEGER,"Type defining what kind of Attribute Definition the record represents and how the syntax may be executed"
ATTRIBUTE_DEFINITION,ATTRIBUTE_SYNTAX,YES,TEXT,"Syntax or code to operationalize the Attribute definition"
COHORT_DEFINITION,COHORT_DEFINITION_ID,NO,INTEGER,"A unique identifier for each Cohort."
COHORT_DEFINITION,COHORT_DEFINITION_NAME,NO,CHARACTER VARYING,"A short description of the Cohort."
COHORT_DEFINITION,COHORT_DEFINITION_DESCRIPTION,YES,TEXT,"A complete description of the Cohort definition"
COHORT_DEFINITION,DEFINITION_TYPE_CONCEPT_ID,NO,INTEGER,"Type defining what kind of Cohort Definition the record represents and how the syntax may be executed"
COHORT_DEFINITION,COHORT_DEFINITION_SYNTAX,YES,TEXT,"Syntax or code to operationalize the Cohort definition"
COHORT_DEFINITION,SUBJECT_CONCEPT_ID,NO,INTEGER,"A foreign key to the Concept to which defines the domain of subjects that are members of the cohort (e.g., Person, Provider, Visit)."
COHORT_DEFINITION,COHORT_INSTANTIATION_DATE,YES,DATE,"A date to indicate when the Cohort was instantiated in the COHORT table"
